customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3358-IJJJC,Female,0,No,No,42,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),116.67,4893.38,No
3359-ICCGE,Male,0,No,No,48,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,61.79,2976.26,No
3360-ECEGG,Female,0,Yes,No,4,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.78,366.44,Yes
3361-BBCJC,Female,0,No,Yes,0,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.7,3.99,No
3362-FBGGE,Female,1,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.39,6020.36,Yes
3363-BIGFA,Female,0,Yes,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),66.64,1561.64,Yes
3364-ABFGG,Female,1,No,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.46,2740.7,No
3365-HCCBD,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.72,831.3,Yes
3366-CHFFD,Male,1,No,No,3,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),116.37,344.67,No
3367-GDBAD,Female,0,Yes,No,43,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),36.79,1566.28,No
3368-JAHGA,Male,0,No,Yes,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),69.56,4438.36,No
3369-GHEGD,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.76,1036.13,No
3370-ECHDI,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),44.85,842.93,No
3371-IACIF,Male,0,Yes,No,9,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,70.97,659.61,No
3372-GBCAC,Female,0,No,No,10,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.87,365.16,No
3373-BGDBA,Male,0,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),29.04,785.15,No
3374-AECGA,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),104.43,3831.05,No
3375-AFGGF,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.28,1268.57,No
3376-EJDHD,Female,0,Yes,Yes,38,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.57,3440.03,Yes
3377-BFIGI,Female,0,No,Yes,50,No,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),66.91,3366.25,No
3378-GEDEF,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,94.11,4605.12,Yes
3379-IIFFA,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,44.71,270.22,No
3380-DJHGD,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),28.1,1872.78,No
3381-EADGD,Female,0,Yes,Yes,52,Yes,Yes,No,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),71.29,3754.93,No
3382-BBHCH,Male,0,No,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,82.75,3014.58,Yes
3383-GGIIC,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),114.79,6038.19,No
3384-FIIAE,Male,0,Yes,No,54,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Electronic check,96.87,5266.74,No
3385-BDBJC,Female,0,No,No,30,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,107.2,3202.44,No
3386-FIIGG,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.45,5900.07,No
3387-IAGIJ,Male,0,Yes,Yes,58,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,119.47,6888.8,Yes
3388-HDHAE,Male,1,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,93.55,4343.92,Yes
3389-JGBHH,Female,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.64,4100.45,No
3390-BDICA,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,50.31,898.75,No
3391-GCICA,Male,1,No,No,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,43.19,113.48,Yes
3392-BFBEC,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,46.47,750.57,No
3393-EHDAJ,Female,0,Yes,No,57,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),20.76,1135.99,No
3394-BBGHF,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,41.9,2974.03,No
3395-EDHDH,Male,0,No,Yes,24,No,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),47.11,1135.57,No
3396-DGADB,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),26.73,428.18,No
3397-DCICE,Male,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19.18,936.87,No
3398-GFAAD,Female,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,69.28,2874.32,No
3399-AEDII,Female,1,No,Yes,66,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.47,2372.76,No
3400-FEIEE,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,41.72,264.31,No
3401-JECDH,Female,1,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.05,5051.83,Yes
3402-JFEEF,Female,1,No,No,43,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,33.14,1405.6,No
3403-IFFEE,Female,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),23.09,1164.37,No
3404-FFGDG,Male,0,No,No,20,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,102.16,2072.23,Yes
3405-FECCE,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,45.61,1632.04,Yes
3406-BACHF,Female,0,No,Yes,27,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,69.47,1829.55,No
3407-BHIBB,Female,0,Yes,No,31,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),103.02,3208.87,No
3408-IGDDA,Female,1,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.69,3921.11,No
3409-HHICI,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,109.08,4346.85,Yes
3410-JCJIB,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,85.7,4492.22,No
3411-JBIHC,Male,0,Yes,No,26,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.87,2109.79,No
3412-HDHEB,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.17,3739.13,Yes
3413-JIAHA,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.32,1584.73,Yes
3414-IHCED,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,35.53,2452.84,Yes
3415-HFHJI,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.72,2405.31,No
3416-JJBBG,Female,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,109.81,1875.68,Yes
3417-HFAIC,Female,0,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),34.38,1918.03,No
3418-HGGCD,Female,0,No,Yes,14,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.18,1001.33,No
3419-GJIBG,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),35.28,2541.89,No
3420-HFHBE,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),21.1,699.24,Yes
3421-HJFJE,Male,0,No,Yes,26,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),69.02,1759.94,Yes
3422-DABIC,Male,0,No,Yes,2,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.34,187.11,No
3423-CIEFJ,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.85,1268.02,No
3424-IIHGG,Male,1,No,No,38,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,97.71,3758.07,No
3425-HCCCA,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,41.56,1245.73,Yes
3426-BIHIF,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,111.88,5510.89,No
3427-DBEDC,Male,1,Yes,No,8,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,75.44,565.62,No
3428-AEDAG,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,72.31,3521.25,No
3429-AJJFD,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),64.16,10.09,Yes
3430-FJGIF,Male,1,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),39.94,83.84,No
3431-JHJCD,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),46.89,100.4,Yes
3432-BHGJD,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.38,2497.7,No
3433-ACIGJ,Male,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),93.67,2457.45,Yes
3434-DCJJC,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,32.36,415.03,No
3435-JDIFB,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,71.31,2212.52,No
3436-IBDED,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.08,876.68,No
3437-BJBII,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),36.7,2527.7,No
3438-GFCEB,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,99.97,6029.27,No
3439-DJABJ,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),46.18,2897.44,No
3440-BBCFE,Male,1,Yes,No,60,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.85,2795.15,Yes
3441-AEGAG,Male,1,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),72.16,987.64,No
3442-BBCGB,Male,1,No,Yes,22,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.87,1218.42,No
3443-CJHAF,Female,0,No,No,64,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),103.81,6684.07,No
3444-DCCAA,Female,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,64.31,2033.4,Yes
3445-ECHCB,Female,1,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),105.31,4233.75,No
3446-GCIEI,Male,1,No,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.91,422.83,No
3447-JHIHG,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,100.46,4739.9,No
3448-CAIIE,Female,0,No,No,72,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,20.96,1468.56,No
3449-ECIED,Female,0,Yes,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.69,1553.96,No
3450-GEGHF,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,115.07,3420.15,No
3451-DJJAC,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.4,7047.14,No
3452-AEFBB,Female,1,No,Yes,31,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.87,3371.01,No
3453-GJCGG,Female,0,No,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,74.45,659.0,No
3454-BAABF,Male,0,Yes,No,24,No,No,No,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),114.57,2753.16,Yes
3455-CBFHF,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.29,1309.23,Yes
3456-JCAGE,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,29.43,658.19,No
3457-FICDH,Male,0,Yes,No,2,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),46.13,63.14,Yes
3458-GIHBH,Male,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.72,4492.15,No
3459-DCHJH,Female,0,No,No,66,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.14,2340.67,No
3460-CHBBJ,Female,0,No,Yes,54,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),107.6,5811.56,No
3461-BHGIA,Male,0,No,No,9,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,44.57,436.25,Yes
3462-JDDBB,Female,0,Yes,No,54,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,111.3,6009.34,Yes
3463-JGJGC,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.18,960.97,Yes
3464-JDCDB,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,32.13,418.91,No
3465-CFHHC,Female,0,No,Yes,72,No,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),93.78,6739.33,No
3466-EAGBA,Male,0,No,No,7,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,23.21,161.64,Yes
3467-GECJH,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.42,1323.71,Yes
3468-BABAH,Male,1,Yes,No,14,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,113.32,1614.15,No
3469-FCIID,Male,0,Yes,Yes,51,Yes,No,No,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),41.58,2105.26,No
3470-FGJJI,Female,0,Yes,No,69,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.98,6919.31,No
3471-FFCBF,Male,0,No,Yes,53,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,111.66,5924.6,No
3472-CBEFD,Female,0,No,No,41,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,50.98,2108.56,No
3473-IFGGC,Female,1,Yes,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.46,1711.55,Yes
3474-AIFEF,Male,0,Yes,No,39,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,28.16,1085.74,No
3475-JFABI,Male,0,Yes,No,68,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),106.31,7227.04,No
3476-EFBCH,Male,0,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),65.44,1701.71,No
3477-CEJFA,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,43.28,1771.33,Yes
3478-BFEAE,Female,0,No,Yes,51,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.69,3669.47,No
3479-BFGEI,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),44.26,1951.11,No
3480-ICAFB,Female,0,Yes,No,13,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,99.37,1276.86,No
3481-EJCDB,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.82,3202.39,No
3482-HJJFD,Male,0,Yes,Yes,60,Yes,Yes,No,No,No,No,No,Yes,No,One year,No,Mailed check,25.46,1552.68,No
3483-DGJHF,Male,0,No,No,57,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21.58,1216.6,No
3484-JBDJD,Female,0,No,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,44.53,2169.56,Yes
3485-DFAIA,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,72.28,2051.15,No
3486-EJGAD,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.77,2059.77,No
3487-GFFEG,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),69.63,1848.06,No
3488-CEHAJ,Female,0,No,No,66,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,89.26,5937.38,No
3489-ABJDG,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.47,5750.1,Yes
3490-HGAID,Male,0,Yes,Yes,34,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.56,2635.21,No
3491-FCIDB,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,5144.03,Yes
3492-BFDBI,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.91,6373.19,No
3493-IBGFC,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,22.11,1542.37,No
3494-JJEEE,Male,0,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,102.95,234.96,No
3495-IJCBI,Male,1,No,No,32,Yes,No,No,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),54.31,1709.67,No
3496-BCIHG,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),49.17,2059.38,No
3497-BGAEB,Male,1,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.04,1265.42,No
3498-AGGAG,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,79.9,2187.43,No
3499-CCCBB,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),23.97,219.07,Yes
3500-CEAGC,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,37.44,1203.8,No
3501-BDGGF,Male,1,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),113.42,2428.66,Yes
3502-JAEAE,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.07,3410.27,No
3503-DCAEE,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.83,2518.52,No
3504-GEHAA,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,38.18,327.82,No
3505-HEGFJ,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.78,1833.09,No
3506-AFFAJ,Female,0,Yes,No,61,No,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,116.75,7156.12,No
3507-EFIBD,Male,0,No,No,62,Yes,No,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),31.69,1952.7,No
3508-EEAEJ,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.4,50.1,Yes
3509-GIFDG,Male,0,Yes,Yes,46,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,3167.77,No
3510-CCGBC,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,39.96,2174.24,No
3511-EHFHE,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),119.94,3011.57,Yes
3512-GIGBA,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.75,682.07,Yes
3513-HAAAD,Female,1,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),62.94,410.07,No
3514-CBJJC,Female,1,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,40.36,1285.52,No
3515-FCBEE,Male,1,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),99.17,2129.56,No
3516-ABIJD,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.45,1480.06,No
3517-EIHEB,Male,1,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,84.14,4003.99,No
3518-FDDHH,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.77,474.94,Yes
3519-JJDID,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),31.19,1601.05,No
3520-AFHHH,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,2846.05,Yes
3521-DDFGI,Male,0,No,Yes,40,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),36.15,1407.29,Yes
3522-BGADF,Female,1,No,No,35,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.55,2494.73,No
3523-BHDII,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.92,598.76,No
3524-DJICH,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.06,1373.75,No
3525-BGDHC,Male,0,Yes,No,9,No,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.55,222.51,Yes
3526-BJJIA,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.7,4829.49,Yes
3527-JHDFC,Female,0,No,No,29,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),44.41,1285.74,Yes
3528-FGIGI,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),113.95,7877.78,Yes
3529-AFAEF,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,41.84,117.77,Yes
3530-HDACI,Female,0,No,No,56,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.13,6358.04,No
3531-FAHEJ,Female,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.86,800.72,No
3532-EFFBA,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),117.8,6042.35,No
3533-BAIAI,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),45.89,255.9,Yes
3534-DCIFG,Female,1,Yes,Yes,1,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.73,61.71,Yes
3535-BCECC,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),65.56,1056.36,No
3536-IAAFB,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),55.79,639.42,Yes
3537-GAEHI,Male,0,No,No,43,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Mailed check,115.72,4928.89,No
