customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,MonthlyCharges,TotalCharges,Churn,PredictedChurnProb,PredictedChurn,RiskTier,AtRiskRevenue
3849-ECEAD,Male,0,Yes,Yes,31,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),36.01,1128.56,No,0.5304191957025262,1,Medium,36.01
3850-IECFJ,Female,0,Yes,No,49,Two year,DSL,Yes,No,Credit card (automatic),32.26,1534.51,No,0.23972790264695656,0,Low,0.0
3851-EFBFH,Male,0,No,Yes,9,Month-to-month,Fiber optic,No,No,Electronic check,24.48,269.49,Yes,0.786331497541523,1,High,24.48
3852-FJEGF,Male,0,Yes,No,21,Month-to-month,DSL,Yes,Yes,Credit card (automatic),39.96,874.95,No,0.4797609744082412,0,Medium,0.0
3853-CJDIE,Male,0,No,Yes,40,One year,Fiber optic,No,No,Electronic check,18.41,723.31,No,0.46914417488724636,0,Medium,0.0
3854-AHEAC,Female,0,No,No,46,Month-to-month,DSL,No,No,Credit card (automatic),26.36,1224.09,No,0.47956518341916216,0,Medium,0.0
3855-FGADF,Male,0,No,No,13,Month-to-month,Fiber optic,No,No,Mailed check,116.6,1520.33,No,0.7747149852050129,1,High,116.6
3856-DHEFC,Female,0,Yes,No,2,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),58.99,152.4,Yes,0.5274201449866843,1,Medium,58.99
3857-DFBFG,Male,0,Yes,Yes,52,Month-to-month,No,No,Yes,Mailed check,111.67,5804.68,No,0.461030956208933,0,Medium,0.0
3858-HDHJF,Female,0,No,Yes,15,Month-to-month,No,Yes,No,Bank transfer (automatic),58.76,844.55,No,0.5666408661386878,1,Medium,58.76
3859-DCDCG,Male,0,No,No,60,Month-to-month,Fiber optic,Yes,No,Electronic check,97.47,5846.22,No,0.5575336550741237,1,Medium,97.47
3860-EBFHE,Female,0,Yes,Yes,27,One year,DSL,Yes,Yes,Mailed check,89.33,2373.75,No,0.25807860553257833,0,Low,0.0
3861-FFBCA,Female,1,Yes,No,34,One year,Fiber optic,No,No,Bank transfer (automatic),34.55,1205.46,No,0.3465061259125346,0,Medium,0.0
3862-GJIFE,Male,0,Yes,No,1,Month-to-month,No,No,Yes,Electronic check,65.74,32.37,No,0.6765086888005732,1,High,65.74
3863-JABGE,Female,0,No,No,60,Month-to-month,DSL,Yes,Yes,Credit card (automatic),30.41,1811.52,No,0.3306998896774421,0,Medium,0.0
3864-FCIBD,Female,0,Yes,No,55,One year,No,Yes,No,Credit card (automatic),59.41,3228.15,No,0.19005035659026376,0,Low,0.0
3865-BAHJF,Female,1,No,No,54,Month-to-month,Fiber optic,No,No,Electronic check,46.82,2516.14,Yes,0.6673670910065868,1,High,46.82
3866-BADJF,Female,0,Yes,No,17,Month-to-month,No,No,No,Bank transfer (automatic),80.96,1422.65,No,0.5895378226943718,1,Medium,80.96
3867-BECID,Female,0,Yes,No,70,Month-to-month,No,No,No,Electronic check,93.97,6620.86,Yes,0.4941747522638046,0,Medium,0.0
3868-ECJEE,Female,0,Yes,No,48,Month-to-month,DSL,Yes,No,Bank transfer (automatic),111.21,5344.4,No,0.4753532257348824,0,Medium,0.0
3869-EGDED,Female,0,No,No,41,Two year,Fiber optic,No,Yes,Bank transfer (automatic),22.89,952.32,No,0.35924902631732175,0,Medium,0.0
3870-EDCDF,Female,0,Yes,Yes,6,One year,DSL,Yes,No,Bank transfer (automatic),93.8,548.01,No,0.35702684503054777,0,Medium,0.0
3871-CBIDI,Male,0,Yes,No,3,Month-to-month,DSL,Yes,No,Credit card (automatic),30.98,63.99,No,0.581955862153457,1,Medium,30.98
3872-CEADA,Male,0,Yes,Yes,42,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),106.58,4454.17,Yes,0.5753916403719165,1,Medium,106.58
3873-AFIDH,Female,0,Yes,No,58,Two year,No,No,Yes,Electronic check,84.26,4845.01,No,0.2614872197992617,0,Low,0.0
3874-JJGEG,Female,0,Yes,Yes,48,Month-to-month,No,No,No,Credit card (automatic),110.02,5275.48,No,0.5596747715169046,1,Medium,110.02
3875-IIAAB,Male,0,No,No,59,Month-to-month,DSL,Yes,No,Bank transfer (automatic),31.23,1801.1,No,0.32995440106048923,0,Low,0.0
3876-DIHJA,Male,0,No,No,5,Two year,DSL,No,Yes,Credit card (automatic),67.38,324.14,No,0.3809677987678687,0,Medium,0.0
3877-GIEAJ,Male,0,Yes,No,19,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),68.26,1332.05,No,0.63598932679876,1,Medium,68.26
3878-ABAGE,Female,0,No,No,30,One year,DSL,Yes,Yes,Bank transfer (automatic),93.61,2797.39,No,0.23794388056290733,0,Low,0.0
3879-FCDHF,Male,0,Yes,Yes,21,Month-to-month,DSL,No,Yes,Bank transfer (automatic),116.93,2449.08,Yes,0.5178479401866665,1,Medium,116.93
3880-CFHIA,Female,0,Yes,No,31,Month-to-month,No,No,No,Electronic check,19.33,601.93,No,0.5148224709998621,1,Medium,19.33
3881-JEFBE,Female,0,No,No,46,One year,No,No,No,Credit card (automatic),84.33,3860.62,No,0.29441365715748424,0,Low,0.0
3882-IFFAD,Male,0,No,No,33,Month-to-month,No,Yes,Yes,Mailed check,22.16,689.5,No,0.4140895922987531,0,Medium,0.0
3883-CCJCD,Female,0,No,No,26,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),61.06,1613.72,No,0.6270485023079864,1,Medium,61.06
3884-EHJFG,Female,0,Yes,No,43,Two year,Fiber optic,No,No,Bank transfer (automatic),104.63,4473.2,No,0.42701887260741733,0,Medium,0.0
3885-CIGII,Female,0,Yes,No,29,Month-to-month,Fiber optic,No,No,Mailed check,75.37,2150.26,No,0.6932783764997515,1,High,75.37
3886-IDHJE,Female,0,No,No,32,One year,DSL,No,No,Mailed check,104.68,3308.5,Yes,0.4124546721482926,0,Medium,0.0
3887-AFFEG,Male,0,No,Yes,26,Month-to-month,No,Yes,Yes,Bank transfer (automatic),83.49,2188.77,No,0.4554022472925538,0,Medium,0.0
3888-DJAEB,Male,0,Yes,No,55,Two year,DSL,Yes,No,Credit card (automatic),110.37,6022.07,No,0.21531636788607805,0,Low,0.0
3889-FDBBB,Female,0,No,No,22,Two year,No,Yes,Yes,Mailed check,98.8,2182.94,Yes,0.3136096557753172,0,Low,0.0
3890-AEDEF,Female,0,No,Yes,42,Month-to-month,Fiber optic,No,No,Mailed check,91.88,3843.8,Yes,0.6901833498474146,1,High,91.88
3891-EBHIG,Male,0,Yes,No,53,One year,DSL,No,No,Credit card (automatic),93.86,4975.26,No,0.24164001790671805,0,Low,0.0
3892-GCCBD,Female,0,No,Yes,67,Two year,Fiber optic,No,Yes,Bank transfer (automatic),75.74,5115.32,Yes,0.2938405425776341,0,Low,0.0
3893-IDAEB,Male,0,No,Yes,52,Month-to-month,DSL,No,No,Credit card (automatic),104.63,5390.83,No,0.6004663853349372,1,Medium,104.63
3894-HJDIE,Female,1,Yes,No,39,One year,Fiber optic,No,No,Credit card (automatic),65.51,2568.41,No,0.4283701038649628,0,Medium,0.0
3895-IABGA,Female,0,No,No,59,Two year,Fiber optic,Yes,No,Electronic check,24.72,1497.85,No,0.3227814871754103,0,Low,0.0
3896-ICGDA,Male,0,Yes,Yes,8,Month-to-month,Fiber optic,No,No,Mailed check,94.45,730.04,Yes,0.7637656029656125,1,High,94.45
3897-DHIAH,Male,0,Yes,No,9,Two year,No,No,No,Bank transfer (automatic),93.3,801.34,No,0.3802339417107643,0,Medium,0.0
3898-FJGBB,Male,0,No,No,9,Month-to-month,DSL,Yes,No,Bank transfer (automatic),31.8,275.15,No,0.5855468009386491,1,Medium,31.8
3899-FHEAJ,Male,0,No,Yes,29,One year,Fiber optic,Yes,No,Mailed check,43.49,1306.33,No,0.3292811950239197,0,Low,0.0
3900-ADJJD,Female,0,No,No,9,Month-to-month,No,Yes,No,Mailed check,43.0,395.36,No,0.5656421423047892,1,Medium,43.0
3901-IAJHA,Male,0,No,No,57,Month-to-month,Fiber optic,No,No,Mailed check,78.42,4514.64,No,0.5442084438376109,1,Medium,78.42
3902-FGDCJ,Female,0,No,No,35,Month-to-month,No,Yes,Yes,Bank transfer (automatic),74.93,2599.58,Yes,0.43400285229606445,0,Medium,0.0
3903-CJHFF,Male,0,No,Yes,43,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),30.16,1319.01,Yes,0.5445268659239376,1,Medium,30.16
3904-HGCDA,Male,0,Yes,No,56,One year,No,No,No,Credit card (automatic),62.77,3492.64,No,0.21377145052087732,0,Low,0.0
3905-JBGDF,Female,0,No,Yes,42,Month-to-month,No,No,No,Bank transfer (automatic),20.52,863.44,No,0.5263261859238757,1,Medium,20.52
3906-EBBEG,Male,0,No,Yes,22,Month-to-month,No,No,No,Credit card (automatic),34.02,788.88,No,0.553170007752069,1,Medium,34.02
3907-JFFAC,Male,1,Yes,No,3,Month-to-month,No,No,No,Electronic check,25.04,33.94,No,0.68143485904974,1,High,25.04
3908-EFFGD,Male,0,No,Yes,11,Month-to-month,DSL,No,No,Electronic check,68.37,731.67,Yes,0.7076397775990994,1,High,68.37
3909-CJJGH,Male,0,No,Yes,48,One year,Fiber optic,No,Yes,Bank transfer (automatic),24.36,1154.74,Yes,0.27878252471485626,0,Low,0.0
3910-BFAIG,Female,0,No,No,23,Month-to-month,DSL,No,No,Credit card (automatic),115.03,2601.54,No,0.6635530032126356,1,High,115.03
3911-HDHHH,Female,0,Yes,No,12,Two year,DSL,No,No,Electronic check,81.88,956.26,Yes,0.5555393853598112,1,Medium,81.88
3912-EIDCH,Male,0,No,Yes,67,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),96.72,6436.54,Yes,0.570369970786827,1,Medium,96.72
3913-GJGJF,Male,1,Yes,No,71,Two year,No,No,No,Mailed check,60.01,4240.15,No,0.18359339177854336,0,Low,0.0
3914-BFJDE,Male,0,Yes,Yes,33,Month-to-month,Fiber optic,No,No,Credit card (automatic),114.83,3742.17,Yes,0.6544333256624205,1,Medium,114.83
3915-JEHEH,Female,1,No,No,8,One year,No,Yes,No,Electronic check,97.04,730.18,No,0.42803139237657467,0,Medium,0.0
3916-IHBDH,Female,0,No,Yes,9,Month-to-month,No,Yes,No,Electronic check,49.92,422.77,Yes,0.5751043067585219,1,Medium,49.92
3917-EJBGF,Female,0,Yes,No,64,Month-to-month,DSL,No,Yes,Bank transfer (automatic),30.34,1929.64,No,0.4074025899911674,0,Medium,0.0
3918-AIJCC,Female,1,Yes,No,71,One year,DSL,Yes,No,Bank transfer (automatic),64.9,4597.73,No,0.12876421066876104,0,Low,0.0
3919-IHADB,Male,0,No,Yes,53,Two year,DSL,No,Yes,Mailed check,74.14,3914.51,No,0.2515362320424157,0,Low,0.0
3920-GIJDB,Male,0,No,No,42,Month-to-month,Fiber optic,No,No,Electronic check,72.23,3035.02,No,0.7146544544740698,1,High,72.23
3921-ECGGE,Male,0,No,No,58,Two year,DSL,Yes,Yes,Bank transfer (automatic),113.92,6648.69,No,0.15713540244842109,0,Low,0.0
3922-DJJIC,Female,1,No,No,58,Two year,No,No,No,Bank transfer (automatic),88.83,5147.93,No,0.26400831668611346,0,Low,0.0
3923-GJCEB,Male,0,Yes,No,66,Month-to-month,DSL,No,No,Bank transfer (automatic),65.44,4279.03,No,0.39586244193746245,0,Medium,0.0
3924-DBFEI,Female,1,Yes,No,60,Month-to-month,DSL,No,No,Mailed check,90.66,5457.77,Yes,0.49784154543205067,0,Medium,0.0
3925-FGCIC,Female,0,Yes,No,37,Month-to-month,Fiber optic,Yes,No,Mailed check,53.48,2024.31,No,0.5856407001556346,1,Medium,53.48
3926-JBJDC,Male,0,Yes,No,7,Month-to-month,Fiber optic,Yes,No,Electronic check,99.53,666.26,No,0.7306496465476509,1,High,99.53
3927-JFGBE,Male,0,Yes,No,64,Month-to-month,No,No,No,Mailed check,107.96,6878.8,No,0.4443554431442067,0,Medium,0.0
3928-CCJDI,Male,0,Yes,No,4,Month-to-month,No,No,No,Electronic check,114.6,433.53,No,0.6887479642133528,1,High,114.6
3929-JAFAC,Female,1,No,No,42,Month-to-month,No,No,Yes,Electronic check,21.49,857.51,Yes,0.529608568995969,1,Medium,21.49
3930-JEDAA,Female,0,Yes,No,59,Month-to-month,DSL,Yes,No,Electronic check,47.52,2834.29,Yes,0.43768485410514235,0,Medium,0.0
3931-HFJJA,Male,0,No,No,25,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),34.86,859.6,No,0.6915903031253122,1,High,34.86
3932-JHIJB,Male,0,No,No,10,Month-to-month,Fiber optic,No,No,Credit card (automatic),86.01,887.56,Yes,0.766661742879217,1,High,86.01
3933-EJHAH,Female,0,No,Yes,33,Month-to-month,DSL,No,No,Bank transfer (automatic),44.06,1466.6,Yes,0.6291282634652479,1,Medium,44.06
3934-EAHCJ,Male,0,No,No,1,One year,Fiber optic,No,Yes,Bank transfer (automatic),65.15,26.37,No,0.5050421496230689,1,Medium,65.15
3935-HHFAJ,Female,1,No,No,20,Month-to-month,Fiber optic,No,Yes,Mailed check,98.11,1966.78,Yes,0.7385650695011042,1,High,98.11
3936-HCHJH,Female,1,Yes,No,25,One year,Fiber optic,No,No,Bank transfer (automatic),104.79,2641.37,No,0.4377787294713664,0,Medium,0.0
3937-DECFC,Male,0,Yes,No,72,Two year,DSL,No,Yes,Electronic check,79.68,5691.82,No,0.23496617737862494,0,Low,0.0
3938-GAFHE,Male,1,Yes,No,4,Month-to-month,No,No,Yes,Credit card (automatic),64.03,248.22,No,0.528489616503297,1,Medium,64.03
3939-CIEED,Male,1,Yes,No,8,Month-to-month,Fiber optic,Yes,Yes,Mailed check,24.48,226.85,Yes,0.565362524942528,1,Medium,24.48
3940-CEEJF,Male,0,No,No,49,One year,DSL,No,No,Credit card (automatic),93.21,4615.54,No,0.282354818772572,0,Low,0.0
3941-BBBBC,Female,0,No,No,9,Month-to-month,No,No,Yes,Mailed check,90.52,834.49,Yes,0.5797155942326727,1,Medium,90.52
3942-CCADC,Female,1,No,Yes,57,Month-to-month,No,No,No,Bank transfer (automatic),42.06,2378.4,No,0.44229532275290445,0,Medium,0.0
3943-AICAG,Female,0,Yes,No,9,Month-to-month,No,No,No,Bank transfer (automatic),92.37,809.41,Yes,0.6441135770914044,1,Medium,92.37
3944-JFEJG,Male,1,No,No,35,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic),41.58,1463.96,No,0.47597464358399555,0,Medium,0.0
3945-GGAGB,Female,0,Yes,No,55,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),86.85,4820.08,No,0.4952238882523285,0,Medium,0.0
3946-BJCFD,Male,0,No,No,61,Two year,Fiber optic,Yes,Yes,Mailed check,33.03,1987.62,No,0.22432802119961348,0,Low,0.0
3947-DCIJE,Male,0,Yes,No,36,Month-to-month,Fiber optic,No,No,Mailed check,111.05,3970.87,Yes,0.7049530865058126,1,High,111.05
3948-AFGJJ,Male,0,Yes,Yes,40,One year,No,No,No,Electronic check,58.6,2345.26,No,0.3621847846090915,0,Medium,0.0
3949-EDFEH,Male,0,Yes,No,47,Month-to-month,Fiber optic,No,Yes,Mailed check,79.5,3744.07,No,0.5454230590477989,1,Medium,79.5
3950-JBHCI,Male,0,No,Yes,21,Month-to-month,DSL,No,No,Mailed check,39.08,864.37,No,0.6006422118942472,1,Medium,39.08
3951-CAJBF,Male,0,Yes,No,60,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),104.93,6278.11,No,0.5780297474761112,1,Medium,104.93
3952-CAGFJ,Female,0,Yes,Yes,47,Two year,Fiber optic,No,Yes,Electronic check,116.76,5480.49,No,0.44765879031896816,0,Medium,0.0
3953-DFIJE,Male,0,No,No,63,Month-to-month,No,No,No,Credit card (automatic),49.12,3080.25,No,0.4146568060777082,0,Medium,0.0
3954-ECCCG,Female,1,No,No,36,Month-to-month,DSL,No,No,Mailed check,38.85,1421.97,Yes,0.5713784880773776,1,Medium,38.85
3955-DHHAC,Female,0,Yes,Yes,40,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),72.75,2895.58,No,0.5882196269231571,1,Medium,72.75
3956-JEBJB,Male,0,No,No,4,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),115.71,456.37,No,0.5891549685150396,1,Medium,115.71
3957-FHDDH,Male,0,Yes,Yes,51,Month-to-month,DSL,No,No,Bank transfer (automatic),95.85,4874.82,No,0.5298204482695678,1,Medium,95.85
3958-DJFCA,Male,0,Yes,Yes,16,One year,Fiber optic,Yes,No,Credit card (automatic),118.34,1846.23,No,0.4166637052063381,0,Medium,0.0
3959-GHEHB,Female,0,Yes,No,61,Month-to-month,DSL,No,Yes,Credit card (automatic),107.3,6549.5,No,0.44206846241066206,0,Medium,0.0
3960-DIACE,Male,0,Yes,No,51,Month-to-month,Fiber optic,No,No,Electronic check,88.02,4478.44,Yes,0.686573567269364,1,High,88.02
3961-HJDCF,Female,0,No,Yes,19,Two year,DSL,No,Yes,Mailed check,36.83,662.71,No,0.37323528483680335,0,Medium,0.0
3962-HBEIE,Male,0,No,No,15,Two year,No,No,No,Mailed check,107.81,1627.22,No,0.49601687830318936,0,Medium,0.0
3963-FCIFC,Male,0,Yes,No,6,Month-to-month,No,No,No,Mailed check,79.82,497.85,Yes,0.6425478361762063,1,Medium,79.82
3964-EGHBC,Female,1,No,Yes,65,One year,DSL,No,Yes,Mailed check,64.07,4165.73,No,0.24763232008627106,0,Low,0.0
3965-EFGDF,Female,0,No,No,11,Month-to-month,Fiber optic,No,No,Electronic check,69.05,734.4,Yes,0.7931003110397313,1,High,69.05
3966-DHJBB,Male,1,Yes,No,42,Two year,DSL,Yes,No,Bank transfer (automatic),116.32,4888.82,No,0.26019295751035904,0,Low,0.0
3967-DBIEI,Female,1,Yes,No,39,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),19.13,723.84,Yes,0.541137508060179,1,Medium,19.13
3968-FHGJA,Female,1,No,No,0,One year,DSL,No,No,Bank transfer (automatic),94.52,0.0,No,0.48156013106014306,0,Medium,0.0
3969-DGIBA,Female,1,No,No,57,One year,DSL,Yes,Yes,Electronic check,95.73,5416.25,No,0.25173539199967715,0,Low,0.0
3970-BIBIG,Female,0,No,No,2,Month-to-month,No,No,No,Mailed check,27.72,22.34,Yes,0.6502401551063545,1,Medium,27.72
3971-JFAII,Female,0,No,No,7,Month-to-month,DSL,Yes,No,Bank transfer (automatic),116.56,859.98,Yes,0.6066648160002241,1,Medium,116.56
3972-AFECH,Male,0,Yes,No,60,Month-to-month,Fiber optic,Yes,No,Mailed check,68.55,4091.98,No,0.504601683209344,1,Medium,68.55
3973-EGJDI,Male,0,No,Yes,4,Month-to-month,DSL,No,No,Credit card (automatic),90.95,377.92,No,0.7222047806151645,1,High,90.95
3974-JAHIG,Female,0,Yes,No,25,One year,Fiber optic,No,No,Bank transfer (automatic),61.5,1563.88,No,0.3830652398576832,0,Medium,0.0
3975-FFFAI,Male,0,No,No,72,Month-to-month,DSL,No,No,Mailed check,50.3,3628.15,No,0.43184886327418776,0,Medium,0.0
3976-CCACC,Male,1,No,No,16,Month-to-month,DSL,No,Yes,Electronic check,76.14,1218.93,No,0.6750346541898539,1,High,76.14
3977-JCHAG,Female,1,Yes,No,65,One year,DSL,Yes,No,Credit card (automatic),109.0,7069.88,No,0.23203765139797577,0,Low,0.0
3978-JAIFB,Male,0,Yes,No,50,Two year,DSL,No,No,Mailed check,83.3,4135.5,Yes,0.2710015060912381,0,Low,0.0
3979-DHIDI,Female,0,No,Yes,46,Month-to-month,No,No,No,Mailed check,84.61,3931.93,No,0.5865830335554796,1,Medium,84.61
3980-FGCBC,Female,1,Yes,No,39,Two year,No,No,No,Electronic check,50.3,1971.62,No,0.3032481579418512,0,Low,0.0
3981-AIEJD,Male,0,No,Yes,26,Month-to-month,No,Yes,No,Credit card (automatic),41.89,1053.47,Yes,0.4893521575106478,0,Medium,0.0
3982-ADEDA,Female,0,No,No,39,One year,DSL,Yes,No,Electronic check,82.06,3224.83,No,0.3239412640325436,0,Low,0.0
3983-JAHBI,Female,0,No,No,0,Two year,DSL,No,Yes,Credit card (automatic),32.89,0.0,No,0.410815146867519,0,Medium,0.0
3984-EFEAG,Female,0,Yes,Yes,45,Two year,Fiber optic,No,No,Mailed check,63.54,2861.26,Yes,0.429609628348147,0,Medium,0.0
3985-JBJGF,Female,0,No,No,10,Two year,No,No,No,Mailed check,43.48,390.94,No,0.4359710500414026,0,Medium,0.0
3986-ABGEE,Female,1,No,No,38,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),89.99,3417.24,Yes,0.6873784565353765,1,High,89.99
3987-CIEAB,Male,0,No,No,17,Month-to-month,DSL,No,Yes,Mailed check,72.59,1238.12,No,0.5981797540267683,1,Medium,72.59
3988-EBHIE,Male,0,No,Yes,46,Month-to-month,No,No,No,Bank transfer (automatic),28.23,1298.86,No,0.46018919351146803,0,Medium,0.0
3989-HEDHC,Female,0,No,No,20,Two year,DSL,No,Yes,Mailed check,75.11,1496.11,No,0.3607599324675535,0,Medium,0.0
3990-HCBBB,Female,0,No,No,27,Two year,No,Yes,No,Credit card (automatic),79.36,2117.11,No,0.27637912430656786,0,Low,0.0
3991-CBFHI,Male,1,Yes,No,0,Month-to-month,No,Yes,Yes,Bank transfer (automatic),47.65,0.0,No,0.3899245595442899,0,Medium,0.0
3992-FJJFD,Female,0,No,No,13,Month-to-month,No,No,No,Credit card (automatic),51.75,685.39,No,0.6627858117486016,1,High,51.75
3993-BFAJG,Male,0,Yes,No,19,Two year,DSL,Yes,Yes,Bank transfer (automatic),107.23,2002.82,No,0.30485544133980114,0,Low,0.0
3994-CHICJ,Female,0,Yes,No,72,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),29.41,2105.59,No,0.4562881445428602,0,Medium,0.0
3995-GCCDE,Female,0,Yes,No,44,One year,Fiber optic,No,No,Electronic check,116.74,5160.15,No,0.4840158534591392,0,Medium,0.0
3996-GHHBH,Female,0,No,No,60,Two year,DSL,No,No,Electronic check,39.81,2399.25,No,0.30671007414763796,0,Low,0.0
3997-IGJHA,Female,0,No,No,26,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),42.66,1146.45,No,0.598732291092872,1,Medium,42.66
3998-CBGHB,Female,0,No,No,55,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),57.89,3202.04,No,0.5030876789775222,1,Medium,57.89
3999-BFFFF,Female,0,Yes,No,51,Two year,DSL,No,Yes,Bank transfer (automatic),114.7,5893.67,No,0.24748807821614505,0,Low,0.0
4000-HBDCB,Female,0,Yes,No,67,Month-to-month,DSL,Yes,No,Electronic check,109.39,7300.64,No,0.44911340448984116,0,Medium,0.0
4001-EGEDJ,Male,1,Yes,No,36,Month-to-month,DSL,No,No,Electronic check,94.16,3343.89,No,0.6095797610567288,1,Medium,94.16
4002-FFCFH,Male,1,No,No,30,Month-to-month,No,No,No,Electronic check,99.06,2929.73,Yes,0.6070818736652325,1,Medium,99.06
4003-EEFDC,Male,0,Yes,No,48,Month-to-month,No,Yes,No,Bank transfer (automatic),71.21,3388.43,Yes,0.3598633391864736,0,Medium,0.0
4004-BHDJC,Female,0,Yes,Yes,52,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),110.31,5691.41,No,0.6481429642854275,1,Medium,110.31
4005-EIDDD,Female,0,Yes,No,38,One year,DSL,Yes,No,Credit card (automatic),30.99,1154.11,No,0.2087644494528767,0,Low,0.0
4006-DGCIB,Female,1,No,Yes,9,Two year,Fiber optic,No,No,Mailed check,73.29,694.91,No,0.5850525905274864,1,Medium,73.29
4007-CCJFE,Female,0,No,Yes,8,Month-to-month,DSL,Yes,Yes,Mailed check,101.79,790.57,No,0.6112785841443448,1,Medium,101.79
4008-AEJHB,Female,0,No,Yes,12,Two year,Fiber optic,No,No,Electronic check,76.13,945.17,Yes,0.6431809342344118,1,Medium,76.13
4009-BFJAJ,Female,0,Yes,No,17,Month-to-month,Fiber optic,No,No,Electronic check,101.09,1700.5,Yes,0.7305975486560271,1,High,101.09
4010-HBCGH,Female,0,Yes,No,11,Month-to-month,No,No,No,Mailed check,35.04,379.21,No,0.5912262551216703,1,Medium,35.04
4011-JDEBJ,Male,0,Yes,Yes,71,Month-to-month,DSL,Yes,No,Electronic check,21.93,1592.29,No,0.4237070921149822,0,Medium,0.0
4012-EIGEI,Female,0,Yes,No,4,Two year,DSL,No,Yes,Bank transfer (automatic),74.98,299.18,No,0.34965915374270856,0,Medium,0.0
4013-GECED,Male,0,Yes,Yes,6,Two year,No,No,Yes,Mailed check,89.11,496.95,No,0.36514942719956606,0,Medium,0.0
4014-CDHEB,Male,0,Yes,No,14,Month-to-month,No,No,Yes,Bank transfer (automatic),74.7,1031.78,No,0.5105855940544802,1,Medium,74.7
4015-IJCED,Female,0,Yes,No,66,Month-to-month,Fiber optic,No,No,Mailed check,55.1,3667.98,Yes,0.4787721546931596,0,Medium,0.0
4016-FFGDB,Female,0,Yes,Yes,17,Two year,DSL,Yes,No,Mailed check,91.72,1516.32,No,0.37018656699729424,0,Medium,0.0
4017-AECGI,Male,0,Yes,Yes,37,Month-to-month,Fiber optic,No,No,Electronic check,112.88,4200.41,No,0.7602281667362263,1,High,112.88
4018-HJFCJ,Male,0,No,No,25,One year,Fiber optic,No,No,Bank transfer (automatic),76.13,1926.98,No,0.4642490628239545,0,Medium,0.0
4019-BICJC,Female,1,No,No,37,Month-to-month,No,No,No,Bank transfer (automatic),35.38,1303.5,No,0.47723403146122806,0,Medium,0.0
4020-JBGFE,Female,0,No,Yes,58,One year,Fiber optic,No,No,Credit card (automatic),71.17,4079.89,No,0.3661822296653541,0,Medium,0.0
4021-EGHIB,Male,0,Yes,No,51,Month-to-month,DSL,Yes,No,Bank transfer (automatic),94.57,4797.5,No,0.39306219874073456,0,Medium,0.0
4022-FFDJC,Female,0,Yes,No,32,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),38.17,1198.87,Yes,0.6552044371485959,1,Medium,38.17
4023-CADDC,Female,1,No,No,20,Two year,DSL,Yes,No,Electronic check,63.23,1290.86,Yes,0.3494325784229104,0,Medium,0.0
4024-DCACE,Female,0,Yes,No,16,Month-to-month,DSL,No,Yes,Credit card (automatic),86.18,1382.65,No,0.6162588974096896,1,Medium,86.18
4025-AEFJF,Male,0,No,No,61,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),26.04,1571.99,No,0.4446714493905697,0,Medium,0.0
4026-IEIGH,Male,1,No,No,58,Month-to-month,DSL,Yes,No,Electronic check,38.85,2264.9,No,0.4460362265384432,0,Medium,0.0
